COMMAND     PID     USER   FD   TYPE   DEVICE SIZE/OFF NODE NAME
xrootd     8005   xrootd  562u  IPv6 51305236      0t0  TCP cms-a008.rcac.purdue.edu:54430->cms-a001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  563u  IPv6 54658296      0t0  TCP cms-a008.rcac.purdue.edu:48745->cms-a033.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  564u  IPv6 55518936      0t0  TCP cms-a008.rcac.purdue.edu:52170->cms-c001.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd  565u  IPv6 54876936      0t0  TCP cms-a008.rcac.purdue.edu:52112->cms-f003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  566u  IPv6 49880152      0t0  TCP cms-a008.rcac.purdue.edu:34120->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  567u  IPv6 55494512      0t0  TCP cms-a008.rcac.purdue.edu:33721->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  568u  IPv6 50586717      0t0  TCP cms-a008.rcac.purdue.edu:51181->cms-144.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  569u  IPv6 48322091      0t0  TCP cms-a008.rcac.purdue.edu:54164->cms-c001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  570u  IPv6 51753649      0t0  TCP cms-a008.rcac.purdue.edu:53462->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  571u  IPv4 51867671      0t0  TCP cms-a008.rcac.purdue.edu:rootd->heplnc372.pp.rl.ac.uk:37923 (ESTABLISHED)
xrootd     8005   xrootd  572u  IPv6 55412072      0t0  TCP cms-a008.rcac.purdue.edu:38423->cms-a031.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  573u  IPv6 49641701      0t0  TCP cms-a008.rcac.purdue.edu:49300->cms-e000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  574u  IPv6 53483626      0t0  TCP cms-a008.rcac.purdue.edu:57443->cms-b008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  575u  IPv6 51743106      0t0  TCP cms-a008.rcac.purdue.edu:41270->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  576u  IPv6 54940997      0t0  TCP cms-a008.rcac.purdue.edu:38604->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  577u  IPv6 51479529      0t0  TCP cms-a008.rcac.purdue.edu:55141->cms-a025.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  578u  IPv6 55482093      0t0  TCP cms-a008.rcac.purdue.edu:57263->cms-d001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  579u  IPv6 55192376      0t0  TCP cms-a008.rcac.purdue.edu:35616->cms-a037.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  580u  IPv6 55515885      0t0  TCP cms-a008.rcac.purdue.edu:52057->cms-a026.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  581u  IPv6 52738976      0t0  TCP cms-a008.rcac.purdue.edu:43891->cms-a016.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  582u  IPv6 52523250      0t0  TCP cms-a008.rcac.purdue.edu:50509->cms-a034.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  583u  IPv6 50823078      0t0  TCP cms-a008.rcac.purdue.edu:33782->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  584u  IPv6 52078108      0t0  TCP cms-a008.rcac.purdue.edu:41554->cms-b009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  585u  IPv6 51375754      0t0  TCP cms-a008.rcac.purdue.edu:57888->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  586u  IPv6 50681619      0t0  TCP cms-a008.rcac.purdue.edu:46347->cms-a028.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  587u  IPv6 54972032      0t0  TCP cms-a008.rcac.purdue.edu:47517->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  588u  IPv6 54212535      0t0  TCP cms-a008.rcac.purdue.edu:40235->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  589u  IPv6 51560269      0t0  TCP cms-a008.rcac.purdue.edu:47437->cms-b009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  590u  IPv6 52091899      0t0  TCP cms-a008.rcac.purdue.edu:51717->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  591u  IPv6 48756412      0t0  TCP cms-a008.rcac.purdue.edu:41348->cms-a013.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  592u  IPv6 54718854      0t0  TCP cms-a008.rcac.purdue.edu:57513->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  593u  IPv6 51073320      0t0  TCP cms-a008.rcac.purdue.edu:41709->cms-120.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  594u  IPv6 54927368      0t0  TCP cms-a008.rcac.purdue.edu:37416->cms-a008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  595u  IPv6 52652962      0t0  TCP cms-a008.rcac.purdue.edu:54430->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  596u  IPv6 50695250      0t0  TCP cms-a008.rcac.purdue.edu:41696->cms-e000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  597u  IPv6 55269387      0t0  TCP cms-a008.rcac.purdue.edu:35064->cms-c001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  598u  IPv6 51370561      0t0  TCP cms-a008.rcac.purdue.edu:36136->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  599u  IPv6 50743658      0t0  TCP cms-a008.rcac.purdue.edu:51974->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  600u  IPv6 55494999      0t0  TCP cms-a008.rcac.purdue.edu:42823->cms-e003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  601u  IPv6 52194102      0t0  TCP cms-a008.rcac.purdue.edu:55079->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  602u  IPv6 52472629      0t0  TCP cms-a008.rcac.purdue.edu:50135->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  603u  IPv6 51381467      0t0  TCP cms-a008.rcac.purdue.edu:46100->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  605u  IPv6 51804284      0t0  TCP cms-a008.rcac.purdue.edu:37286->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  606u  IPv6 50922736      0t0  TCP cms-a008.rcac.purdue.edu:56899->cms-c003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  607u  IPv4 47533491      0t0  TCP cms-a008.rcac.purdue.edu:rootd->nat-gw05.indiacms.res.in:58691 (ESTABLISHED)
xrootd     8005   xrootd  608u  IPv6 55517078      0t0  TCP cms-a008.rcac.purdue.edu:37701->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  609u  IPv6 54827506      0t0  TCP cms-a008.rcac.purdue.edu:57496->cms-b010.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  610u  IPv6 55478258      0t0  TCP cms-a008.rcac.purdue.edu:47671->cms-b003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  611u  IPv6 50758761      0t0  TCP cms-a008.rcac.purdue.edu:53416->cms-c004.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd  612u  IPv6 51541536      0t0  TCP cms-a008.rcac.purdue.edu:38146->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  613u  IPv6 51609199      0t0  TCP cms-a008.rcac.purdue.edu:38213->cms-a008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  614u  IPv6 51507214      0t0  TCP cms-a008.rcac.purdue.edu:46177->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  615u  IPv6 49161331      0t0  TCP cms-a008.rcac.purdue.edu:40878->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  616u  IPv6 50196690      0t0  TCP cms-a008.rcac.purdue.edu:54184->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  617u  IPv6 52073559      0t0  TCP cms-a008.rcac.purdue.edu:60788->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  618u  IPv6 51281035      0t0  TCP cms-a008.rcac.purdue.edu:48797->cms-g003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  619u  IPv6 47533615      0t0  TCP cms-a008.rcac.purdue.edu:46735->cms-g003.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd  620u  IPv6 54987978      0t0  TCP cms-a008.rcac.purdue.edu:56824->cms-b001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  621u  IPv6 54031366      0t0  TCP cms-a008.rcac.purdue.edu:52388->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  622u  IPv6 53074091      0t0  TCP cms-a008.rcac.purdue.edu:49179->cms-c009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  623u  IPv6 49628291      0t0  TCP cms-a008.rcac.purdue.edu:53927->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  624u  IPv6 55177258      0t0  TCP cms-a008.rcac.purdue.edu:36945->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  625u  IPv6 52260198      0t0  TCP cms-a008.rcac.purdue.edu:35134->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  626u  IPv6 51479572      0t0  TCP cms-a008.rcac.purdue.edu:50807->cms-c003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  627u  IPv6 55516851      0t0  TCP cms-a008.rcac.purdue.edu:43107->cms-e003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  628u  IPv6 52136118      0t0  TCP cms-a008.rcac.purdue.edu:42048->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  629u  IPv6 50178170      0t0  TCP cms-a008.rcac.purdue.edu:50803->cms-b008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  630u  IPv6 48761843      0t0  TCP cms-a008.rcac.purdue.edu:43888->cms-b006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  631u  IPv6 51277809      0t0  TCP cms-a008.rcac.purdue.edu:33144->cms-c003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  632u  IPv6 55139399      0t0  TCP cms-a008.rcac.purdue.edu:34748->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  633u  IPv6 51398104      0t0  TCP cms-a008.rcac.purdue.edu:60065->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  634u  IPv6 53765533      0t0  TCP cms-a008.rcac.purdue.edu:59090->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  635u  IPv6 52045020      0t0  TCP cms-a008.rcac.purdue.edu:38919->cms-a015.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  636u  IPv6 55290457      0t0  TCP cms-a008.rcac.purdue.edu:50558->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  637u  IPv6 52780548      0t0  TCP cms-a008.rcac.purdue.edu:56830->cms-b012.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  638u  IPv6 53086816      0t0  TCP cms-a008.rcac.purdue.edu:57213->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  639u  IPv6 53517124      0t0  TCP cms-a008.rcac.purdue.edu:37284->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  640u  IPv6 51539421      0t0  TCP cms-a008.rcac.purdue.edu:37863->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  641u  IPv6 54898407      0t0  TCP cms-a008.rcac.purdue.edu:41692->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  642u  IPv6 47562317      0t0  TCP cms-a008.rcac.purdue.edu:40636->cms-b010.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  643u  IPv6 54502725      0t0  TCP cms-a008.rcac.purdue.edu:46607->cms-f003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  644u  IPv6 50740935      0t0  TCP cms-a008.rcac.purdue.edu:49088->cms-127.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  645u  IPv6 51868133      0t0  TCP cms-a008.rcac.purdue.edu:60197->cms-b002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  646u  IPv6 51981195      0t0  TCP cms-a008.rcac.purdue.edu:54678->cms-b012.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  647u  IPv6 51101228      0t0  TCP cms-a008.rcac.purdue.edu:45164->cms-c003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  648u  IPv6 53517651      0t0  TCP cms-a008.rcac.purdue.edu:47036->cms-b007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  649u  IPv6 51775267      0t0  TCP cms-a008.rcac.purdue.edu:38018->cms-098.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  650u  IPv6 55516002      0t0  TCP cms-a008.rcac.purdue.edu:58671->cms-b000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  651u  IPv6 55315451      0t0  TCP cms-a008.rcac.purdue.edu:57796->cms-e003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  652u  IPv6 51322427      0t0  TCP cms-a008.rcac.purdue.edu:37532->cms-b005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  653u  IPv6 51281194      0t0  TCP cms-a008.rcac.purdue.edu:48831->cms-g003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  654u  IPv6 49142961      0t0  TCP cms-a008.rcac.purdue.edu:38410->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  655u  IPv6 52251096      0t0  TCP cms-a008.rcac.purdue.edu:56871->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  656u  IPv6 50281743      0t0  TCP cms-a008.rcac.purdue.edu:34166->cms-d001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  657u  IPv6 50517874      0t0  TCP cms-a008.rcac.purdue.edu:58657->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  658u  IPv6 52974864      0t0  TCP cms-a008.rcac.purdue.edu:59771->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  659u  IPv6 47608722      0t0  TCP cms-a008.rcac.purdue.edu:48987->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  660u  IPv6 55322101      0t0  TCP cms-a008.rcac.purdue.edu:50883->cms-a023.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  661u  IPv4 51322635      0t0  TCP cms-a008.rcac.purdue.edu:rootd->se1.hep.kbfi.ee:52554 (ESTABLISHED)
xrootd     8005   xrootd  662u  IPv6 53238046      0t0  TCP cms-a008.rcac.purdue.edu:55184->cms-f003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  663u  IPv6 55472697      0t0  TCP cms-a008.rcac.purdue.edu:59463->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  664u  IPv6 47554661      0t0  TCP cms-a008.rcac.purdue.edu:50587->cms-g002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  665u  IPv6 51733239      0t0  TCP cms-a008.rcac.purdue.edu:57376->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  666u  IPv4 52260161      0t0  TCP cms-a008.rcac.purdue.edu:rootd->cms-a006.rcac.purdue.edu:40527 (ESTABLISHED)
xrootd     8005   xrootd  667u  IPv6 47782814      0t0  TCP cms-a008.rcac.purdue.edu:49215->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  668u  IPv6 49339841      0t0  TCP cms-a008.rcac.purdue.edu:56483->cms-b012.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  669u  IPv6 55489792      0t0  TCP cms-a008.rcac.purdue.edu:44344->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  670u  IPv6 50806383      0t0  TCP cms-a008.rcac.purdue.edu:39757->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  671u  IPv6 50656891      0t0  TCP cms-a008.rcac.purdue.edu:50897->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  672u  IPv6 51381430      0t0  TCP cms-a008.rcac.purdue.edu:52420->cms-c002.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd  673u  IPv6 54067260      0t0  TCP cms-a008.rcac.purdue.edu:45472->cms-c001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  674u  IPv6 50097913      0t0  TCP cms-a008.rcac.purdue.edu:35130->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  675u  IPv6 54934119      0t0  TCP cms-a008.rcac.purdue.edu:57243->cms-b004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  676u  IPv6 51266051      0t0  TCP cms-a008.rcac.purdue.edu:49264->cms-a027.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  679u  IPv6 54698486      0t0  TCP cms-a008.rcac.purdue.edu:38790->cms-b003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  680u  IPv6 51957414      0t0  TCP cms-a008.rcac.purdue.edu:59433->cms-b009.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  681u  IPv6 51572260      0t0  TCP cms-a008.rcac.purdue.edu:39882->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  682u  IPv6 55408414      0t0  TCP cms-a008.rcac.purdue.edu:49564->cms-b008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  683u  IPv6 50439166      0t0  TCP cms-a008.rcac.purdue.edu:60441->cms-b001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  684u  IPv6 50836648      0t0  TCP cms-a008.rcac.purdue.edu:34041->cms-a010.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  685u  IPv6 50857637      0t0  TCP cms-a008.rcac.purdue.edu:57065->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  686u  IPv6 48444027      0t0  TCP cms-a008.rcac.purdue.edu:49826->cms-g003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  687u  IPv6 55023265      0t0  TCP cms-a008.rcac.purdue.edu:47835->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  688u  IPv6 55487176      0t0  TCP cms-a008.rcac.purdue.edu:56834->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  689u  IPv6 54658836      0t0  TCP cms-a008.rcac.purdue.edu:36227->cms-a011.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  690u  IPv6 51711712      0t0  TCP cms-a008.rcac.purdue.edu:48882->cms-f002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  691u  IPv6 50336364      0t0  TCP cms-a008.rcac.purdue.edu:58989->cms-a011.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  692u  IPv6 54503762      0t0  TCP cms-a008.rcac.purdue.edu:53263->cms-a026.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  693u  IPv6 54076496      0t0  TCP cms-a008.rcac.purdue.edu:36032->cms-b001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  694u  IPv6 51465662      0t0  TCP cms-a008.rcac.purdue.edu:58628->cms-g000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  695u  IPv6 52110566      0t0  TCP cms-a008.rcac.purdue.edu:60111->cms-a003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  696u  IPv6 48208605      0t0  TCP cms-a008.rcac.purdue.edu:37343->cms-c007.rcac.purdue.edu:50010 (ESTABLISHED)
xrootd     8005   xrootd  697u  IPv6 51532490      0t0  TCP cms-a008.rcac.purdue.edu:41617->cms-a000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  698u  IPv6 55494906      0t0  TCP cms-a008.rcac.purdue.edu:40635->cms-f001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  699u  IPv6 49624607      0t0  TCP cms-a008.rcac.purdue.edu:49000->cms-f000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  700u  IPv6 50225604      0t0  TCP cms-a008.rcac.purdue.edu:46252->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  701u  IPv6 55183453      0t0  TCP cms-a008.rcac.purdue.edu:51701->cms-g004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  702u  IPv6 55494085      0t0  TCP cms-a008.rcac.purdue.edu:37137->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  703u  IPv6 55450463      0t0  TCP cms-a008.rcac.purdue.edu:35984->cms-b006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  704u  IPv6 49866845      0t0  TCP cms-a008.rcac.purdue.edu:51270->cms-a036.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  705u  IPv6 55473433      0t0  TCP cms-a008.rcac.purdue.edu:57007->cms-b000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  706u  IPv6 52165644      0t0  TCP cms-a008.rcac.purdue.edu:36824->cms-b000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  707u  IPv6 50155111      0t0  TCP cms-a008.rcac.purdue.edu:45606->cms-b005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  708u  IPv6 51260747      0t0  TCP cms-a008.rcac.purdue.edu:53157->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  709u  IPv6 55220437      0t0  TCP cms-a008.rcac.purdue.edu:40839->cms-c005.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  710u  IPv6 55489267      0t0  TCP cms-a008.rcac.purdue.edu:44334->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  711u  IPv6 51383184      0t0  TCP cms-a008.rcac.purdue.edu:55650->cms-a013.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  712u  IPv6 52883115      0t0  TCP cms-a008.rcac.purdue.edu:38108->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  713u  IPv6 52717732      0t0  TCP cms-a008.rcac.purdue.edu:49959->cms-176.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  714u  IPv6 50479120      0t0  TCP cms-a008.rcac.purdue.edu:55979->cms-c006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  715u  IPv6 55516856      0t0  TCP cms-a008.rcac.purdue.edu:40242->cms-c000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  716u  IPv6 51797406      0t0  TCP cms-a008.rcac.purdue.edu:39989->cms-c008.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  717u  IPv6 50340084      0t0  TCP cms-a008.rcac.purdue.edu:46844->cms-g001.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  718u  IPv6 52002562      0t0  TCP cms-a008.rcac.purdue.edu:32787->cms-b006.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  719u  IPv6 52307969      0t0  TCP cms-a008.rcac.purdue.edu:50210->cms-c002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  720u  IPv4 55211574      0t0  TCP cms-a008.rcac.purdue.edu:rootd->cms-a002.rcac.purdue.edu:58508 (CLOSE_WAIT)
xrootd     8005   xrootd  721u  IPv6 55322175      0t0  TCP cms-a008.rcac.purdue.edu:59977->cms-e002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  723u  IPv6 54595106      0t0  TCP cms-a008.rcac.purdue.edu:42595->cms-c004.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  724u  IPv6 54299987      0t0  TCP cms-a008.rcac.purdue.edu:58105->cms-a031.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  725u  IPv6 50629427      0t0  TCP cms-a008.rcac.purdue.edu:56647->cms-a007.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  726u  IPv6 48826355      0t0  TCP cms-a008.rcac.purdue.edu:47699->cms-g002.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  727u  IPv6 55514397      0t0  TCP cms-a008.rcac.purdue.edu:57708->cms-a003.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  728u  IPv6 55393157      0t0  TCP cms-a008.rcac.purdue.edu:37336->cms-d000.rcac.purdue.edu:50010 (CLOSE_WAIT)
xrootd     8005   xrootd  729u  IPv6 52211575      0t0  TCP cms-a008.rcac.purdue.edu:36931->cms-a008.rcac.purdue.edu:50010 (CLOSE_WAIT)
