+----------------------------------------+------------+--------+------------+-------+-----------------+-------------------+--------------+
| del_JUR                                | Period     | Status | Processors | Njobs | CpuUserDuration | CpuSystemDuration | WallDuration |
+----------------------------------------+------------+--------+------------+-------+-----------------+-------------------+--------------+
| call del_JUR_from_Summary(1299730685); | 2014-04-15 | 0      |          1 |     1 |            1846 |                 0 |       375321 |
| call del_JUR_from_Summary(1299730686); | 2014-04-15 | 0      |          1 |     1 |            1839 |                 1 |       375549 |
| call del_JUR_from_Summary(1299730687); | 2014-04-15 | 0      |          1 |     1 |            1035 |                 0 |       374029 |
| call del_JUR_from_Summary(1299730688); | 2014-04-15 | 0      |          1 |     1 |            1892 |                 0 |       377479 |
| call del_JUR_from_Summary(1299730689); | 2014-04-15 | 0      |          1 |     1 |            1626 |                 0 |       374623 |
| call del_JUR_from_Summary(1299730690); | 2014-04-15 | 0      |          1 |     1 |           18301 |                51 |       395884 |
| call del_JUR_from_Summary(1299730691); | 2014-04-15 | 0      |          1 |     1 |            2088 |                 0 |       376161 |
| call del_JUR_from_Summary(1299730692); | 2014-04-15 | 0      |          1 |     1 |            2386 |                 2 |       375643 |
| call del_JUR_from_Summary(1299730693); | 2014-04-15 | 0      |          1 |     1 |            1909 |                 0 |       374915 |
| call del_JUR_from_Summary(1299730694); | 2014-04-15 | 0      |          1 |     1 |            1845 |                 1 |       376335 |
| call del_JUR_from_Summary(1299730695); | 2014-04-15 | 0      |          1 |     1 |            1507 |                 1 |       374541 |
| call del_JUR_from_Summary(1299730696); | 2014-04-15 | 0      |          1 |     1 |             991 |                 0 |       374076 |
| call del_JUR_from_Summary(1299730697); | 2014-04-15 | 0      |          1 |     1 |            2113 |                 2 |       375330 |
| call del_JUR_from_Summary(1299730698); | 2014-04-15 | 0      |          1 |     1 |             794 |                 0 |       373800 |
| call del_JUR_from_Summary(1299730699); | 2014-04-15 | 0      |          1 |     1 |            1210 |                 0 |       377036 |
| call del_JUR_from_Summary(1299730700); | 2014-04-15 | 0      |          1 |     1 |           22054 |                29 |       403905 |
| call del_JUR_from_Summary(1299730701); | 2014-04-15 | 0      |          1 |     1 |            3092 |                 1 |       377539 |
| call del_JUR_from_Summary(1299730702); | 2014-04-15 | 0      |          1 |     1 |            1749 |                 5 |       377948 |
| call del_JUR_from_Summary(1299730703); | 2014-04-15 | 0      |          1 |     1 |            1735 |                 0 |       374739 |
| call del_JUR_from_Summary(1299730704); | 2014-04-15 | 0      |          1 |     1 |            2596 |                 1 |       377034 |
| call del_JUR_from_Summary(1299730705); | 2014-04-15 | 0      |          1 |     1 |            1609 |                 0 |       375062 |
| call del_JUR_from_Summary(1299730706); | 2014-04-15 | 0      |          1 |     1 |            1103 |                 0 |       374086 |
| call del_JUR_from_Summary(1299730707); | 2014-04-15 | 0      |          1 |     1 |            1098 |                 1 |       377663 |
| call del_JUR_from_Summary(1299730708); | 2014-04-15 | 0      |          1 |     1 |            5121 |                 2 |       384512 |
| call del_JUR_from_Summary(1299730709); | 2014-04-15 | 0      |          1 |     1 |            3486 |                 1 |       384672 |
| call del_JUR_from_Summary(1299730710); | 2014-04-15 | 0      |          1 |     1 |            1385 |                 0 |       374476 |
| call del_JUR_from_Summary(1299734953); | 2014-04-15 | 0      |          1 |     1 |            1764 |                 1 |       378333 |
| call del_JUR_from_Summary(1299734954); | 2014-04-15 | 0      |          1 |     1 |            1852 |                 0 |       374987 |
| call del_JUR_from_Summary(1299734955); | 2014-04-15 | 0      |          1 |     1 |            1157 |                 0 |       373538 |
| call del_JUR_from_Summary(1299734956); | 2014-04-15 | 0      |          1 |     1 |            1216 |                 0 |       374227 |
| call del_JUR_from_Summary(1299734957); | 2014-04-15 | 0      |          1 |     1 |            3532 |                 4 |       470547 |
| call del_JUR_from_Summary(1299734958); | 2014-04-15 | 0      |          1 |     1 |            1025 |                 0 |       374113 |
| call del_JUR_from_Summary(1299734959); | 2014-04-15 | 0      |          1 |     1 |            4128 |                 0 |       378581 |
| call del_JUR_from_Summary(1299734960); | 2014-04-15 | 0      |          1 |     1 |            1549 |                 1 |       374547 |
| call del_JUR_from_Summary(1299734961); | 2014-04-15 | 0      |          1 |     1 |            1462 |                 1 |       374449 |
| call del_JUR_from_Summary(1299734962); | 2014-04-15 | 0      |          1 |     1 |            1290 |                 1 |       374124 |
| call del_JUR_from_Summary(1299734963); | 2014-04-15 | 0      |          1 |     1 |            1664 |                 0 |       377827 |
| call del_JUR_from_Summary(1299734964); | 2014-04-15 | 0      |          1 |     1 |             805 |                 0 |       373673 |
| call del_JUR_from_Summary(1299734965); | 2014-04-15 | 0      |          1 |     1 |             983 |                 0 |       373827 |
| call del_JUR_from_Summary(1299734966); | 2014-04-15 | 0      |          1 |     1 |            1821 |                 0 |       375065 |
| call del_JUR_from_Summary(1299734967); | 2014-04-15 | 0      |          1 |     1 |             918 |                 0 |       373457 |
| call del_JUR_from_Summary(1299734968); | 2014-04-15 | 0      |          1 |     1 |            2150 |                 0 |       379549 |
| call del_JUR_from_Summary(1299734969); | 2014-04-15 | 0      |          1 |     1 |            1438 |                 1 |       374406 |
| call del_JUR_from_Summary(1299734970); | 2014-04-15 | 0      |          1 |     1 |            1150 |                 1 |       374326 |
| call del_JUR_from_Summary(1299734971); | 2014-04-15 | 0      |          1 |     1 |            1966 |                 0 |       376629 |
| call del_JUR_from_Summary(1299734972); | 2014-04-15 | 0      |          1 |     1 |            1770 |                 4 |       376808 |
| call del_JUR_from_Summary(1299734973); | 2014-04-15 | 0      |          1 |     1 |            6466 |                34 |       382142 |
| call del_JUR_from_Summary(1299734974); | 2014-04-15 | 0      |          1 |     1 |            1977 |                 0 |       375107 |
| call del_JUR_from_Summary(1299734975); | 2014-04-15 | 0      |          1 |     1 |            1417 |                 0 |       377854 |
| call del_JUR_from_Summary(1299734976); | 2014-04-15 | 0      |          1 |     1 |             903 |                 0 |       373314 |
| call del_JUR_from_Summary(1299734977); | 2014-04-15 | 0      |          1 |     1 |           11923 |                26 |       389444 |
| call del_JUR_from_Summary(1299734978); | 2014-04-15 | 0      |          1 |     1 |            2959 |                 1 |       378148 |
| call del_JUR_from_Summary(1299734979); | 2014-04-15 | 0      |          1 |     1 |            2073 |                 3 |       378394 |
| call del_JUR_from_Summary(1299734980); | 2014-04-15 | 0      |          1 |     1 |            2582 |                 3 |       420606 |
| call del_JUR_from_Summary(1299734981); | 2014-04-15 | 0      |          1 |     1 |           12680 |                39 |       388710 |
| call del_JUR_from_Summary(1299734982); | 2014-04-15 | 0      |          1 |     1 |           28247 |                77 |       414926 |
| call del_JUR_from_Summary(1299734983); | 2014-04-15 | 0      |          1 |     1 |            4009 |                 1 |       378497 |
| call del_JUR_from_Summary(1299734984); | 2014-04-15 | 0      |          1 |     1 |            1410 |                 0 |       374397 |
| call del_JUR_from_Summary(1299734985); | 2014-04-15 | 0      |          1 |     1 |            2287 |                 2 |       378665 |
| call del_JUR_from_Summary(1299734986); | 2014-04-15 | 0      |          1 |     1 |           19123 |                12 |       403516 |
| call del_JUR_from_Summary(1299734987); | 2014-04-15 | 0      |          1 |     1 |            2434 |                 0 |       375536 |
| call del_JUR_from_Summary(1299734988); | 2014-04-15 | 0      |          1 |     1 |           25524 |                52 |       419890 |
| call del_JUR_from_Summary(1299734989); | 2014-04-15 | 0      |          1 |     1 |            1455 |                 1 |       374451 |
| call del_JUR_from_Summary(1299734990); | 2014-04-15 | 0      |          1 |     1 |            1753 |                 2 |       376730 |
| call del_JUR_from_Summary(1299734991); | 2014-04-15 | 0      |          1 |     1 |            2614 |                 0 |       375884 |
| call del_JUR_from_Summary(1299734992); | 2014-04-15 | 0      |          1 |     1 |            1910 |                 3 |       378142 |
| call del_JUR_from_Summary(1299734993); | 2014-04-15 | 0      |          1 |     1 |            1149 |                 0 |       374133 |
| call del_JUR_from_Summary(1299734994); | 2014-04-15 | 0      |          1 |     1 |            1340 |                 0 |       374313 |
| call del_JUR_from_Summary(1299734995); | 2014-04-15 | 0      |          1 |     1 |            9074 |                34 |       384887 |
| call del_JUR_from_Summary(1299734996); | 2014-04-15 | 0      |          1 |     1 |            1167 |                 1 |       373984 |
| call del_JUR_from_Summary(1299734997); | 2014-04-15 | 0      |          1 |     1 |            2110 |                 0 |       375237 |
| call del_JUR_from_Summary(1299734998); | 2014-04-15 | 0      |          1 |     1 |            1542 |                 1 |       374516 |
| call del_JUR_from_Summary(1299734999); | 2014-04-15 | 0      |          1 |     1 |            1010 |                 1 |       374143 |
| call del_JUR_from_Summary(1299735000); | 2014-04-15 | 0      |          1 |     1 |            2598 |                 2 |       378769 |
| call del_JUR_from_Summary(1299735001); | 2014-04-15 | 0      |          1 |     1 |            3650 |                 1 |       472027 |
| call del_JUR_from_Summary(1299735002); | 2014-04-15 | 0      |          1 |     1 |            3348 |                 3 |       376795 |
| call del_JUR_from_Summary(1299735003); | 2014-04-15 | 0      |          1 |     1 |            1381 |                 1 |       374381 |
| call del_JUR_from_Summary(1299735004); | 2014-04-15 | 0      |          1 |     1 |            2449 |                 0 |       376057 |
| call del_JUR_from_Summary(1299735005); | 2014-04-15 | 0      |          1 |     1 |            2674 |                 3 |       376833 |
| call del_JUR_from_Summary(1299735006); | 2014-04-15 | 0      |          1 |     1 |            1115 |                 0 |       373541 |
| call del_JUR_from_Summary(1299735007); | 2014-04-15 | 0      |          1 |     1 |            1163 |                 0 |       377734 |
| call del_JUR_from_Summary(1299735008); | 2014-04-15 | 0      |          1 |     1 |            1283 |                 0 |       374271 |
| call del_JUR_from_Summary(1299735009); | 2014-04-15 | 0      |          1 |     1 |            1363 |                 1 |       374242 |
| call del_JUR_from_Summary(1299735010); | 2014-04-15 | 0      |          1 |     1 |            3339 |                 5 |       377650 |
| call del_JUR_from_Summary(1299735011); | 2014-04-15 | 0      |          1 |     1 |            1684 |                 0 |       374668 |
| call del_JUR_from_Summary(1299735012); | 2014-04-15 | 0      |          1 |     1 |            3438 |                 3 |       378470 |
| call del_JUR_from_Summary(1299735013); | 2014-04-15 | 0      |          1 |     1 |            6568 |                25 |       400250 |
| call del_JUR_from_Summary(1299735014); | 2014-04-15 | 0      |          1 |     1 |             886 |                 0 |       373929 |
| call del_JUR_from_Summary(1299735015); | 2014-04-15 | 0      |          1 |     1 |           13022 |                78 |       389516 |
| call del_JUR_from_Summary(1299735016); | 2014-04-15 | 0      |          1 |     1 |            1969 |                 1 |       379992 |
| call del_JUR_from_Summary(1299735017); | 2014-04-15 | 0      |          1 |     1 |             913 |                 0 |       373320 |
| call del_JUR_from_Summary(1299735018); | 2014-04-15 | 0      |          1 |     1 |            1818 |                 1 |       374830 |
| call del_JUR_from_Summary(1299735019); | 2014-04-15 | 0      |          1 |     1 |            1252 |                 0 |       374368 |
| call del_JUR_from_Summary(1299735020); | 2014-04-15 | 0      |          1 |     1 |            2922 |                 0 |       376713 |
| call del_JUR_from_Summary(1299735021); | 2014-04-15 | 0      |          1 |     1 |            1644 |                 2 |       376907 |
| call del_JUR_from_Summary(1299735022); | 2014-04-15 | 0      |          1 |     1 |            9976 |                 6 |       388458 |
| call del_JUR_from_Summary(1299735023); | 2014-04-15 | 0      |          1 |     1 |            1792 |                 0 |       378320 |
| call del_JUR_from_Summary(1299735024); | 2014-04-15 | 0      |          1 |     1 |            2099 |                 0 |       378463 |
| call del_JUR_from_Summary(1299735025); | 2014-04-15 | 0      |          1 |     1 |            3113 |                 1 |       378422 |
| call del_JUR_from_Summary(1299735026); | 2014-04-15 | 0      |          1 |     1 |           15073 |                84 |       402590 |
| call del_JUR_from_Summary(1299735027); | 2014-04-15 | 0      |          1 |     1 |            1150 |                 1 |       374114 |
| call del_JUR_from_Summary(1299735028); | 2014-04-15 | 0      |          1 |     1 |            2827 |                 5 |       411599 |
| call del_JUR_from_Summary(1299735029); | 2014-04-15 | 0      |          1 |     1 |            3035 |                 1 |       376509 |
| call del_JUR_from_Summary(1299735030); | 2014-04-15 | 0      |          1 |     1 |            2803 |                 3 |       375915 |
| call del_JUR_from_Summary(1299735031); | 2014-04-15 | 0      |          1 |     1 |            2408 |                 1 |       377054 |
| call del_JUR_from_Summary(1299735032); | 2014-04-15 | 0      |          1 |     1 |            1135 |                 0 |       376437 |
| call del_JUR_from_Summary(1299735033); | 2014-04-15 | 0      |          1 |     1 |            4833 |                20 |       381791 |
| call del_JUR_from_Summary(1299735034); | 2014-04-15 | 0      |          1 |     1 |            1131 |                 0 |       374105 |
| call del_JUR_from_Summary(1299735035); | 2014-04-15 | 0      |          1 |     1 |            1016 |                 0 |       373979 |
| call del_JUR_from_Summary(1299735036); | 2014-04-15 | 0      |          1 |     1 |             977 |                 0 |       373409 |
| call del_JUR_from_Summary(1299735037); | 2014-04-15 | 0      |          1 |     1 |            1629 |                 0 |       378127 |
| call del_JUR_from_Summary(1299743334); | 2014-04-15 | 0      |          1 |     1 |           19636 |                13 |       396596 |
| call del_JUR_from_Summary(1299743335); | 2014-04-15 | 0      |          1 |     1 |             228 |                 1 |       372846 |
| call del_JUR_from_Summary(1299743336); | 2014-04-15 | 0      |          1 |     1 |            1144 |                 0 |       373559 |
| call del_JUR_from_Summary(1299743337); | 2014-04-15 | 0      |          1 |     1 |            2281 |                 2 |       375237 |
| call del_JUR_from_Summary(1299743338); | 2014-04-15 | 0      |          1 |     1 |            1939 |                 2 |       374764 |
| call del_JUR_from_Summary(1299743339); | 2014-04-15 | 0      |          1 |     1 |            3597 |                 1 |       377129 |
| call del_JUR_from_Summary(1299743340); | 2014-04-15 | 0      |          1 |     1 |            1219 |                 0 |       374754 |
| call del_JUR_from_Summary(1299743341); | 2014-04-15 | 0      |          1 |     1 |            1054 |                 0 |       373384 |
| call del_JUR_from_Summary(1299743342); | 2014-04-15 | 0      |          1 |     1 |            1664 |                 2 |       374318 |
| call del_JUR_from_Summary(1299743343); | 2014-04-15 | 0      |          1 |     1 |            1849 |                 0 |       374192 |
| call del_JUR_from_Summary(1299743344); | 2014-04-15 | 0      |          1 |     1 |            3688 |                 2 |       377298 |
| call del_JUR_from_Summary(1299743345); | 2014-04-15 | 0      |          1 |     1 |            1487 |                 0 |       373766 |
| call del_JUR_from_Summary(1299743346); | 2014-04-15 | 0      |          1 |     1 |            1797 |                 1 |       377046 |
| call del_JUR_from_Summary(1299743347); | 2014-04-15 | 0      |          1 |     1 |            1193 |                 0 |       374112 |
| call del_JUR_from_Summary(1299743348); | 2014-04-15 | 0      |          1 |     1 |            1393 |                 1 |       374230 |
| call del_JUR_from_Summary(1299743349); | 2014-04-15 | 0      |          1 |     1 |            1775 |                 2 |       374998 |
| call del_JUR_from_Summary(1299743350); | 2014-04-15 | 0      |          1 |     1 |             809 |                 1 |       373176 |
| call del_JUR_from_Summary(1299743351); | 2014-04-15 | 0      |          1 |     1 |            1364 |                 1 |       374370 |
| call del_JUR_from_Summary(1299743352); | 2014-04-15 | 0      |          1 |     1 |            1479 |                 1 |       373868 |
| call del_JUR_from_Summary(1299743353); | 2014-04-15 | 0      |          1 |     1 |            2588 |                 1 |       375733 |
| call del_JUR_from_Summary(1299743354); | 2014-04-15 | 0      |          1 |     1 |             914 |                 2 |       373228 |
| call del_JUR_from_Summary(1299743355); | 2014-04-15 | 0      |          1 |     1 |             738 |                 3 |       373890 |
| call del_JUR_from_Summary(1299743356); | 2014-04-15 | 0      |          1 |     1 |           13394 |                 7 |       389101 |
| call del_JUR_from_Summary(1299743357); | 2014-04-15 | 0      |          1 |     1 |            1193 |                 1 |       374394 |
| call del_JUR_from_Summary(1299743358); | 2014-04-15 | 0      |          1 |     1 |            2347 |                 1 |       378939 |
| call del_JUR_from_Summary(1299743359); | 2014-04-15 | 0      |          1 |     1 |            1338 |                 1 |       374915 |
| call del_JUR_from_Summary(1299743360); | 2014-04-15 | 0      |          1 |     1 |            1334 |                 0 |       374209 |
| call del_JUR_from_Summary(1299743361); | 2014-04-15 | 0      |          1 |     1 |            1810 |                 1 |       374647 |
| call del_JUR_from_Summary(1299743362); | 2014-04-15 | 0      |          1 |     1 |            1219 |                 0 |       373638 |
| call del_JUR_from_Summary(1299743363); | 2014-04-15 | 0      |          1 |     1 |           26953 |                59 |       413666 |
| call del_JUR_from_Summary(1299743364); | 2014-04-15 | 0      |          1 |     1 |            2448 |                 0 |       413261 |
| call del_JUR_from_Summary(1299743365); | 2014-04-15 | 0      |          1 |     1 |            1580 |                 1 |       374751 |
| call del_JUR_from_Summary(1299743366); | 2014-04-15 | 0      |          1 |     1 |            2394 |                 1 |       376192 |
| call del_JUR_from_Summary(1299743367); | 2014-04-15 | 0      |          1 |     1 |             929 |                 0 |       373577 |
| call del_JUR_from_Summary(1299743368); | 2014-04-15 | 0      |          1 |     1 |            1013 |                 0 |       373378 |
| call del_JUR_from_Summary(1299743369); | 2014-04-15 | 0      |          1 |     1 |           17230 |                51 |       412396 |
| call del_JUR_from_Summary(1299743370); | 2014-04-15 | 0      |          1 |     1 |            2749 |                 1 |       380654 |
| call del_JUR_from_Summary(1299743371); | 2014-04-15 | 0      |          1 |     1 |            5878 |                 1 |       400872 |
| call del_JUR_from_Summary(1299743372); | 2014-04-15 | 0      |          1 |     1 |             855 |                 0 |       373178 |
| call del_JUR_from_Summary(1299743373); | 2014-04-15 | 0      |          1 |     1 |            1665 |                 2 |       374695 |
| call del_JUR_from_Summary(1299743374); | 2014-04-15 | 0      |          1 |     1 |           22198 |                 5 |       401757 |
| call del_JUR_from_Summary(1299743375); | 2014-04-15 | 0      |          1 |     1 |            1579 |                 0 |       374490 |
| call del_JUR_from_Summary(1299743376); | 2014-04-15 | 0      |          1 |     1 |            1848 |                 2 |       380154 |
| call del_JUR_from_Summary(1299743377); | 2014-04-15 | 0      |          1 |     1 |           25162 |                23 |       406665 |
| call del_JUR_from_Summary(1299743378); | 2014-04-15 | 0      |          1 |     1 |            1361 |                 0 |       373840 |
| call del_JUR_from_Summary(1299743379); | 2014-04-15 | 0      |          1 |     1 |            1328 |                 0 |       373752 |
| call del_JUR_from_Summary(1299743380); | 2014-04-15 | 0      |          1 |     1 |            2725 |                 2 |       378961 |
| call del_JUR_from_Summary(1299743381); | 2014-04-15 | 0      |          1 |     1 |            1370 |                 6 |       373672 |
| call del_JUR_from_Summary(1299743382); | 2014-04-15 | 0      |          1 |     1 |            3923 |                 1 |       377594 |
| call del_JUR_from_Summary(1299743383); | 2014-04-15 | 0      |          1 |     1 |            1060 |                 0 |       373683 |
| call del_JUR_from_Summary(1299743384); | 2014-04-15 | 0      |          1 |     1 |            1385 |                 0 |       373872 |
| call del_JUR_from_Summary(1299743385); | 2014-04-15 | 0      |          1 |     1 |            7661 |                30 |       383299 |
| call del_JUR_from_Summary(1299743386); | 2014-04-15 | 0      |          1 |     1 |            2756 |                 2 |       379289 |
| call del_JUR_from_Summary(1299743387); | 2014-04-15 | 0      |          1 |     1 |           14682 |                27 |       399875 |
| call del_JUR_from_Summary(1299743388); | 2014-04-15 | 0      |          1 |     1 |           13515 |                60 |       389580 |
| call del_JUR_from_Summary(1299743389); | 2014-04-15 | 0      |          1 |     1 |            2436 |                 1 |       377435 |
| call del_JUR_from_Summary(1299743390); | 2014-04-15 | 0      |          1 |     1 |            3028 |                 4 |       379334 |
| call del_JUR_from_Summary(1299743391); | 2014-04-15 | 0      |          1 |     1 |            1711 |                 0 |       374703 |
| call del_JUR_from_Summary(1299743392); | 2014-04-15 | 0      |          1 |     1 |            1433 |                 0 |       374448 |
| call del_JUR_from_Summary(1299743393); | 2014-04-15 | 0      |          1 |     1 |            2513 |                 2 |       377870 |
| call del_JUR_from_Summary(1299743394); | 2014-04-15 | 0      |          1 |     1 |            1109 |                 1 |       373746 |
| call del_JUR_from_Summary(1299743395); | 2014-04-15 | 0      |          1 |     1 |            1975 |                 1 |       374369 |
| call del_JUR_from_Summary(1299743396); | 2014-04-15 | 0      |          1 |     1 |            1584 |                 0 |       373869 |
| call del_JUR_from_Summary(1299743397); | 2014-04-15 | 0      |          1 |     1 |            7844 |                 1 |       383303 |
| call del_JUR_from_Summary(1299743398); | 2014-04-15 | 0      |          1 |     1 |            2127 |                 1 |       376783 |
| call del_JUR_from_Summary(1299743399); | 2014-04-15 | 0      |          1 |     1 |            3483 |                 2 |       376636 |
| call del_JUR_from_Summary(1299743400); | 2014-04-15 | 0      |          1 |     1 |            1329 |                 1 |       373720 |
| call del_JUR_from_Summary(1299743401); | 2014-04-15 | 0      |          1 |     1 |            1347 |                 0 |       373891 |
| call del_JUR_from_Summary(1299743402); | 2014-04-15 | 0      |          1 |     1 |           22619 |                11 |       402877 |
| call del_JUR_from_Summary(1299743403); | 2014-04-15 | 0      |          1 |     1 |            1484 |                 0 |       373933 |
| call del_JUR_from_Summary(1299743404); | 2014-04-15 | 0      |          1 |     1 |             832 |                 0 |       373201 |
| call del_JUR_from_Summary(1299743405); | 2014-04-15 | 0      |          1 |     1 |            1789 |                 0 |       374906 |
| call del_JUR_from_Summary(1299743406); | 2014-04-15 | 0      |          1 |     1 |             945 |                 0 |       373276 |
| call del_JUR_from_Summary(1299743407); | 2014-04-15 | 0      |          1 |     1 |            3044 |                 3 |       379688 |
| call del_JUR_from_Summary(1299743408); | 2014-04-15 | 0      |          1 |     1 |            1728 |                 0 |       374185 |
| call del_JUR_from_Summary(1299743409); | 2014-04-15 | 0      |          1 |     1 |            1756 |                 2 |       374895 |
| call del_JUR_from_Summary(1299743410); | 2014-04-15 | 0      |          1 |     1 |            1782 |                 2 |       374227 |
| call del_JUR_from_Summary(1299743411); | 2014-04-15 | 0      |          1 |     1 |           12846 |                42 |       401540 |
| call del_JUR_from_Summary(1299743412); | 2014-04-15 | 0      |          1 |     1 |             880 |                 0 |       373155 |
| call del_JUR_from_Summary(1299743413); | 2014-04-15 | 0      |          1 |     1 |           26771 |                74 |       413352 |
| call del_JUR_from_Summary(1299743414); | 2014-04-15 | 0      |          1 |     1 |            1657 |                 2 |       374646 |
| call del_JUR_from_Summary(1299743415); | 2014-04-15 | 0      |          1 |     1 |             909 |                 0 |       373292 |
| call del_JUR_from_Summary(1299743416); | 2014-04-15 | 0      |          1 |     1 |            1581 |                 0 |       373991 |
| call del_JUR_from_Summary(1299743417); | 2014-04-15 | 0      |          1 |     1 |            1258 |                 2 |       374759 |
| call del_JUR_from_Summary(1299743418); | 2014-04-15 | 0      |          1 |     1 |             861 |                 0 |       373138 |
| call del_JUR_from_Summary(1299743419); | 2014-04-15 | 0      |          1 |     1 |             786 |                 0 |       373172 |
| call del_JUR_from_Summary(1299743420); | 2014-04-15 | 0      |          1 |     1 |            4342 |                 2 |       378824 |
| call del_JUR_from_Summary(1299743421); | 2014-04-15 | 0      |          1 |     1 |             736 |                 0 |       373006 |
| call del_JUR_from_Summary(1299743422); | 2014-04-15 | 0      |          1 |     1 |            1151 |                 2 |       373830 |
| call del_JUR_from_Summary(1299743423); | 2014-04-15 | 0      |          1 |     1 |           12996 |                34 |       388718 |
| call del_JUR_from_Summary(1299743424); | 2014-04-15 | 0      |          1 |     1 |             964 |                 1 |       373364 |
| call del_JUR_from_Summary(1299743425); | 2014-04-15 | 0      |          1 |     1 |            2057 |                 1 |       374914 |
| call del_JUR_from_Summary(1299743426); | 2014-04-15 | 0      |          1 |     1 |            7576 |                36 |       388375 |
| call del_JUR_from_Summary(1299743427); | 2014-04-15 | 0      |          1 |     1 |            2317 |                 2 |       375280 |
| call del_JUR_from_Summary(1299743428); | 2014-04-15 | 0      |          1 |     1 |            1834 |                 0 |       374795 |
| call del_JUR_from_Summary(1299743429); | 2014-04-15 | 0      |          1 |     1 |            2031 |                 1 |       374412 |
| call del_JUR_from_Summary(1299743430); | 2014-04-15 | 0      |          1 |     1 |            1898 |                 0 |       377246 |
| call del_JUR_from_Summary(1299743431); | 2014-04-15 | 0      |          1 |     1 |            3327 |                 1 |       378997 |
| call del_JUR_from_Summary(1299743432); | 2014-04-15 | 0      |          1 |     1 |             946 |                 0 |       373456 |
| call del_JUR_from_Summary(1299743433); | 2014-04-15 | 0      |          1 |     1 |            2781 |                 9 |       379172 |
| call del_JUR_from_Summary(1299743434); | 2014-04-15 | 0      |          1 |     1 |            3889 |                 1 |       376983 |
| call del_JUR_from_Summary(1299743435); | 2014-04-15 | 0      |          1 |     1 |            1521 |                 0 |       373956 |
| call del_JUR_from_Summary(1299743436); | 2014-04-15 | 0      |          1 |     1 |            2303 |                 1 |       377297 |
| call del_JUR_from_Summary(1299743437); | 2014-04-15 | 0      |          1 |     1 |            1894 |                 1 |       378415 |
| call del_JUR_from_Summary(1299743438); | 2014-04-15 | 0      |          1 |     1 |            3582 |                 1 |       377017 |
| call del_JUR_from_Summary(1299743439); | 2014-04-15 | 0      |          1 |     1 |            2166 |                 2 |       375343 |
| call del_JUR_from_Summary(1299743440); | 2014-04-15 | 0      |          1 |     1 |             917 |                 1 |       373238 |
| call del_JUR_from_Summary(1299743441); | 2014-04-15 | 0      |          1 |     1 |           24644 |                12 |       405985 |
| call del_JUR_from_Summary(1299743442); | 2014-04-15 | 0      |          1 |     1 |            2039 |                 1 |       374960 |
| call del_JUR_from_Summary(1299743443); | 2014-04-15 | 0      |          1 |     1 |           16639 |                28 |       403186 |
| call del_JUR_from_Summary(1299743444); | 2014-04-15 | 0      |          1 |     1 |            2969 |                 0 |       378505 |
| call del_JUR_from_Summary(1299743445); | 2014-04-15 | 0      |          1 |     1 |            3705 |                 3 |       376727 |
| call del_JUR_from_Summary(1299743446); | 2014-04-15 | 0      |          1 |     1 |            3325 |                 2 |       379233 |
| call del_JUR_from_Summary(1299743447); | 2014-04-15 | 0      |          1 |     1 |            1814 |                 1 |       378341 |
| call del_JUR_from_Summary(1299743448); | 2014-04-15 | 0      |          1 |     1 |            9016 |                 7 |       415666 |
| call del_JUR_from_Summary(1299743449); | 2014-04-15 | 0      |          1 |     1 |            1883 |                 2 |       374709 |
| call del_JUR_from_Summary(1299743450); | 2014-04-15 | 0      |          1 |     1 |            1580 |                 1 |       373975 |
| call del_JUR_from_Summary(1299743451); | 2014-04-15 | 0      |          1 |     1 |           25385 |                57 |       413654 |
| call del_JUR_from_Summary(1299743452); | 2014-04-15 | 0      |          1 |     1 |            1098 |                 0 |       373478 |
| call del_JUR_from_Summary(1299743453); | 2014-04-15 | 0      |          1 |     1 |            1627 |                 0 |       374132 |
| call del_JUR_from_Summary(1299743454); | 2014-04-15 | 0      |          1 |     1 |             673 |                 1 |       373161 |
| call del_JUR_from_Summary(1299743455); | 2014-04-15 | 0      |          1 |     1 |            2925 |                 4 |       379471 |
| call del_JUR_from_Summary(1299748431); | 2014-04-15 | 0      |          1 |     1 |             709 |                 0 |       372883 |
| call del_JUR_from_Summary(1299748432); | 2014-04-15 | 0      |          1 |     1 |           17415 |                54 |       405883 |
| call del_JUR_from_Summary(1299748433); | 2014-04-15 | 0      |          1 |     1 |            2356 |                 2 |       374762 |
| call del_JUR_from_Summary(1299748434); | 2014-04-15 | 0      |          1 |     1 |            1992 |                 3 |       374536 |
| call del_JUR_from_Summary(1299748435); | 2014-04-15 | 0      |          1 |     1 |           18055 |                54 |       415401 |
| call del_JUR_from_Summary(1299748436); | 2014-04-15 | 0      |          1 |     1 |            1733 |                 2 |       374320 |
| call del_JUR_from_Summary(1299748437); | 2014-04-15 | 0      |          1 |     1 |            2116 |                 1 |       374681 |
| call del_JUR_from_Summary(1299748438); | 2014-04-15 | 0      |          1 |     1 |            1911 |                 0 |       375009 |
| call del_JUR_from_Summary(1299748439); | 2014-04-15 | 0      |          1 |     1 |            3097 |                 1 |       413734 |
| call del_JUR_from_Summary(1299748440); | 2014-04-15 | 0      |          1 |     1 |             751 |                 0 |       372790 |
| call del_JUR_from_Summary(1299748441); | 2014-04-15 | 0      |          1 |     1 |            2306 |                 1 |       374832 |
