#RecordID,ResourceType,ProbeName,Raw_SiteName,Host_description,Host,ResourceGroup,OIM_SiteName,SuccessfulMatch#
sugar-dev2.phy.syr.edu:3686816.1860,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e311.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.6561,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e229.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1036262.715,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e353.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1019178.34,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e273.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2539460.459,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e108.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2821033.11746,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e407.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3887219.1192,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e362.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2298551.11392,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e369.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:742187.1222,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e116.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1688390.274,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e230.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.895,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-303.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1688390.279,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e408.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.6555,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e352.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:825860.1063,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e277.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.10626,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e305.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:262450.2863,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e332.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.2954,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e406.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2991464.5564,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e431.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1069036.1358,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas97.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:27541.130,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e319.chtc.wisc.edu,e319.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:27541.134,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e139.chtc.wisc.edu,e139.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:778209.1272,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e161.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:482927.10842,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e334.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
xd-login.opensciencegrid.org:2371129.784,Payload,condor:xd-login.opensciencegrid.org,XD-LOGIN,GLOW,atlas15.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1163736.242,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas96.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2498102.185,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g2-011017.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1752515.2513,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e133.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:973378.1102,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,clover-12.cs.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:973378.1100,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e281.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1082951.425,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,roy-exec-1.discovery.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.3669,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas19.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.5256,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e040.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1535892.7134,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,frankie.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.3660,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e381.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1696351.1766,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e407.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.513,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e108.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1535892.9664,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e338.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:2901081.242,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e083.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2901081.247,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e317.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1019178.1993,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e148.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1696351.1768,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c031.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.4203,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,atlas23.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:482927.519,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e398.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.3522,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,spalding10.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1752515.4262,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e406.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.4201,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c069.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2498102.368,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,c220g1-030817.wisc.cloudlab.us (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:4291.610,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e295.chtc.wisc.edu,e295.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:4291.613,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e454.chtc.wisc.edu,e454.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:4291.615,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,cs.wisc.edu,ale-13.cs.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4206,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e450.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.12916,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e383.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1163736.2079,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,opt-a017.discovery.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1775109.4049,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e364.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.18556,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e325.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.23142,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e405.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1113379.287,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e392.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1319678.1124,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e267.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.1618,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e129.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1082951.1820,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e390.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2298551.2252,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e331.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1726758.8045,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e366.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.180,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,frankie.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1082951.1826,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e376.chtc.wisc.edu (primary) ,,,Failure
login06.hep.wisc.edu:3254157.38,Payload,condor:login06.hep.wisc.edu,GLOW,g26n22.hep.wisc.edu,g26n22.hep.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:761966.976,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-016.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2505054.495,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e412.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2505054.361,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e244.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:973378.2485,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e427.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1367666.10723,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e380.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1726758.6026,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e429.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:907172.6469,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e395.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:921674.678,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e332.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.692,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e333.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.691,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e148.chtc.wisc.edu (primary) ,,,Failure
fifebatch1.fnal.gov:1273439.1121,Payload,condor:fifebatch1.fnal.gov,FIFEBATCH1,GLOW,e346.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2464874.4175,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e349.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1319678.7355,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e428.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.13170,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e028.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1966886.2570,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e344.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.4955,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e028.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1520411.7376,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e457.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:2991464.7433,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e272.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:960507.72,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-223.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:742187.222,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r04-10.wisc.cloudlab.us (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2464874.721,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e367.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:960507.77,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,mem2.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2464874.5776,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e350.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3336452.5625,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,spalding11.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3887219.1794,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e263.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.19609,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e354.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1069036.520,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e390.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:825860.496,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas52.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.1634,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,clover-25.cs.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.529,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e007.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.5724,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e231.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1113379.1596,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e414.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.1661,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e258.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1367666.27416,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,c061.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.27758,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e148.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:12183.329,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e343.chtc.wisc.edu,e343.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.5579,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e364.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1188136.4373,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,aci-020.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.5574,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e275.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:907172.4823,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e139.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.5571,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e341.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1188136.15325,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c040.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:13327.41,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e317.chtc.wisc.edu,e317.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1893469.11122,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e432.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1775109.25461,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas15.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:825860.677,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e031.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:684946.6073,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas82.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1688390.116,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e055.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:791855.895,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e366.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:103963.1096,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas95.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.533,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e445.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2127333.463,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e280.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1004003.537,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e276.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:2564155.404,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r01-17.wisc.cloudlab.us (primary) ,,,Failure
submit-3.chtc.wisc.edu:1004003.535,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,c069.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:2317233.7181,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e406.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3359827.340,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,gzk9000c002.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3359827.341,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-335.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3359827.342,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e431.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3730514.9445,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e269.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:3504335.1533,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e395.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1019178.559,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e429.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4288,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,aci-160.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.2619,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e395.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1696351.2980,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,atlas95.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.3507,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e425.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:3504335.3206,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e332.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:886433.4223,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e097.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1696351.550,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e296.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sugar-dev2.phy.syr.edu:1367666.27673,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e339.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-3.chtc.wisc.edu:1688390.105,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e356.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:761966.1018,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e144.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:24253.195,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e219.chtc.wisc.edu,e219.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:103963.1546,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e367.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
sub-simprod.icecube.wisc.edu:16556.2,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e143.chtc.wisc.edu,e143.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:24253.190,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,e224.chtc.wisc.edu,e224.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3336452.4041,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,opt-a003.discovery.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:742187.1058,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e001.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3365650.287,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e294.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3365650.284,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,pc-c220m4-r01-19.wisc.cloudlab.us (primary) ,,,Failure
submit-5.chtc.wisc.edu:3365650.282,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e364.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1688390.482,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e395.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1688390.480,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e342.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:886433.727,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e390.chtc.wisc.edu (primary) ,,,Failure
submit-5.chtc.wisc.edu:3259475.2313,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e321.chtc.wisc.edu (primary) ,,,Failure
sugar-dev2.phy.syr.edu:1752515.5737,Payload,condor:sugar-dev2.phy.syr.edu,Syracuse University LIGO Group,GLOW,e102.chtc.wisc.edu (primary) ,GLOW,GLOW,Success
submit-5.chtc.wisc.edu:3259475.2647,Payload,condor:submit-5.chtc.wisc.edu,CHTC,wisc.edu,e267.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1036262.1744,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,e234.chtc.wisc.edu (primary) ,,,Failure
sub-simprod.icecube.wisc.edu:22972.5,Payload,condor:sub-simprod.icecube.wisc.edu,WIPAC,gpu-2.chtc.wisc.edu,gpu-2.chtc.wisc.edu (primary) ,,,Failure
submit-3.chtc.wisc.edu:1069036.988,Payload,condor:submit-3.chtc.wisc.edu,CHTC,wisc.edu,atlas90.chtc.wisc.edu (primary) ,,,Failure
